asin,name,rating,date,verified,review_title,body,helpfulVotes,brand,product_title
B079HB518K,Andrea Koranteng,1,"October 21, 2019",True,Cracked and scratched screen,"Phone arrived with a crack across the entire top part of screen, and multiple scratches all over the rest of the screen.",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Triston D. Hibbert,1,"December 12, 2019",True,Defective phone,Received the phone and home button and keyboard was faulty... You can get around using accessibility option but the fact that this was completely left out of the description is unacceptable... returning product,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,crystal,5,"February 26, 2019",True,Happy customer,I was a bit sceptical in buying a refurbished phone but will certainly buy again from this supplier. The phone works well and came without a scratch looks new.,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Samatha,1,"January 2, 2019",True,False advertisement,This phone was not unlocked like promised.. took it to 2 different services for them to tell me it’s locked .. it’s only good for at&t (the most expensive service) this was false advertisement !!!,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Abbeomie E Wilson,5,"October 4, 2019",True,Excellent phone,Great item for the price,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Dilcia Chinchilla,5,"April 21, 2019",True,in perfect condition,very happy with my iphone works perfectly thanks,2.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,joel m kolodoff,5,"September 1, 2019",True,Works well,Nice item for a gift,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Chanda,5,"November 16, 2018",True,Love this phone,I've had for 2 months now and it works great! Thank you,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Catlynn Powell,4,"November 1, 2018",True,SIM card holder broken,"Got here on time, great product but where I insert SIM card it’s broken as in where you use the SIM card opener a piece of it is missing other than that it’s a great product. Battery life could be a little better.",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Tina,5,"August 19, 2019",True,Perfect,Perfect for my 10 year old. she loves it. works perfectly.,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Jennifer Napier,1,"September 27, 2019",True,Not happy,Does not work with my carrier and does not say this on phone description.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Elvis vilchez,5,"December 24, 2019",True,Lo mas imporatnte k viene como nuevo,Muy bueno pero me gustaria k le den mas vida a la bateria,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Yasmin,5,"August 15, 2018",True,Amazing service,"Exactly like as described, like new very pleased !!!",2.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Anonymous,5,"October 26, 2019",True,Best phone ever,Seriously so happy about my phone love love love it and I got it the very next day after I ordered it!!! So pleased,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,5,"December 7, 2018",True,I love my phone :),I was looking to upgrade my 5s and at first I was skeptical about buying the 7. But it came in perfect condition and was worth the money! No scratches or dents even though it’s used.,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Michael Smith,1,"December 14, 2019",True,Poor product to be received as remanifactered,"Phone battery tested bad also would not receive single had test by local phone and computer repair,shipped back as instructed by Amazon hope to be reimbursed",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,2173589240,1,"December 15, 2019",True,Bad battery,Phone came with a battery that had only 52% max capacity. Would hold a full charge for about 2 hours before it would shutdown. I would think if you “refurbish” a phone you would replace the battery in it if it was in that poor of a condition.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,5,"November 2, 2019",True,Good phone.,Great phone. No issues.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Victoria,1,"November 24, 2019",True,DO NOT BUY,"It’s only been a few days and the iPhone won’t charge, really disappointing I want a new one",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Olcayto Yakar,5,"August 14, 2019",True,Price,It’s absolutely worth it,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Raul,5,"July 5, 2019",True,Just like new!,"Excellent conditions, with screen protector & everything working perfect. Works with Metro PCS.",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,David Moran,1,"October 8, 2019",True,Defective product,"This was not simply a low cost iPhone, it is essentially a defective smartphone. It has a glitchy digitizer screen that scrambles and does a bunch of crazy things every time I touch it. So much so I cannot even use it sometimes.",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Jardo,1,"October 3, 2019",True,Not GSM factory unlock,"Phone is not GSM unlock. False advertisement. Am not able to use my T-Mobile SIM card. I don’t know if it was just me who receive a false information, but am really upset right now,",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,pedro honesty,5,"July 21, 2019",True,Great gift for your family,"It’s thee best iPhone I’ve had yet. I thought the 6 Plus was great, the 7 is better",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,J Phone,4,"May 11, 2019",True,Good product,It took me three times to get a refurbished phone that worked well. This iPhone 7 is solid for the price.,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,ryder,5,"November 6, 2019",True,Perfec,Very good,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Andrew Pavlik,5,"January 19, 2019",True,"Clean, cheap, and no issues.",Phone arrived in new condition. It was well cleaned and my wife has not found any flaws or issues with it. This was a great experience and we saved a lot of money.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Ezequiel Arache,5,"July 18, 2019",True,Compraré nuevamente a ese vendedor,"Estoy conforme con la compra, excelente articulo, ese iphone fue para mi hijo ahora tengo que ordenar uno para mi, el 7 o el 8 plus",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,5,"October 12, 2019",True,If you use headphones a lot. You have to upgrade your headphones it doesn’t come with the phone,Got to replace my damage phone. Up graded from a 6 . Love it works great. It would of been nice if it came with headphones. The ones I have no longer work with this phone so I had to buy new ones.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,5,"October 15, 2019",True,Great quality,As advertised,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Razvan C.,5,"June 8, 2019",True,Use a screen protector,Great for kids,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Jack McIntyre,2,"December 4, 2019",True,Still an ok deal even with a bad battery,The phone came with a battery needing to be serviced. I am still ok with the phone but this should have been disclosed,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,JD Kirk,5,"July 31, 2019",True,Good for the moneys,Was sure what to think buying a renewed phone online. The phone is working great! Saved 200.00 going with a renewed 3rd party VS a renewed provider recommendations.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,B A,1,"December 10, 2019",True,very bad,The product came defected,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,5,"November 29, 2019",True,"Great deal, works great!",Great deal!,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Esnaida Pierre,1,"December 7, 2019",True,🤬,My screen Freezes up and black out,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,I decided my sis and put it on my blog and she fliped,5,"December 5, 2019",True,Great gift,I bought this for my daughter. She says it’s the best.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,CHRISTIAN GOMES,5,"December 20, 2019",True,Perfect! Just call had to call Metro-T-Mobile to activate.,"Perfect cellphone, looking like new and working perfect through Metro-T mobile. I just had to call the customer service for activation and it was a very easy process.",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,3,"December 19, 2019",True,Used Iphone 7,"Buying a ""used"" Iphone is always risky. This phone is just average compared to the new devices. Let's see how long it lasts. Expensive for the product.",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Nathan Bryan,5,"October 28, 2019",True,Almost satisfied,It’s alright. I was expecting better battery life coming from a tank of a phone in my old iPhone 6+. Fingerprint reader acts up sometimes. Camera could be better.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,yvonne Mielke,5,"November 2, 2019",True,Works fine,Haven't had the phone but a couple of days but everything seems to work fine,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,entertaining and hours of fun,1,"December 20, 2019",True,Not worth the money,Batteries are no good once you get the phone and don't last. Contacted seller twice with no answer.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,sandy mills,3,"November 26, 2019",True,Screen,Screen to small,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Charles Rose Jr,5,"November 30, 2019",True,Awesome sauce,Great product!,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Hammad H.,5,"October 22, 2019",True,Great phone,"Its unlocked and scratch less like new phone, battery life is not 100% like new it finish very fast when its below 30%.",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Jess,1,"March 21, 2019",True,Not functional,"Verizon was not able to connect to the phone. They said ""It had an internal issue. Something that the iphones are known for having"". Im waiting for my refund. Its been several days now.",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,sunny,1,"October 9, 2019",True,ITEM MISADVERTISED,This phone was misadvertised as unlocked. Per the Apple store it is not unlocked and now I have a very unhappy 16 yr old.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Rachael,5,"October 18, 2019",True,Straight talk compatible just buy sim,Just have to buy a sim for straighttalk. .99 cents at Walmart. WORTH IT!,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Jason,5,"October 10, 2019",True,No headphones but other then that I love my phone,I love my phone nothing is wrong with it but it clearly says headphones inc. but there were no headphones at all .,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Shahzad,4,"December 21, 2019",True,Value for money,My daughter is happy,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,James Boateng,4,"December 8, 2019",True,Satisfied,Nice,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,brianna,4,"June 27, 2019",True,10/10,The phone was unlocked and in perfect condition...only thing the charger wasn’t authentic but it’s definitely work the money,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,V. Young,5,"October 30, 2019",True,I phone 7,So far suiting our needs working fine,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Trevor freeman,1,"August 22, 2019",True,Shutter sound,Phone camera shutter sound wont turn off... Very annoying and impossible to turn off unless jailbroken.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,April Komisarek,5,"November 5, 2018",True,Good phone,Great photo everything works fine. Fast shipping.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,1,"October 1, 2018",True,Wish I would of known,Did not work!!!! Not made for Verizon,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Arnolfo Composto,1,"September 4, 2019",True,Mala compra,"Un desastre, lo devolvi",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Kennedy,5,"November 25, 2019",True,Works awesome,"It’s new and works well, thank you",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Ivonne Desormeaux,5,"May 31, 2019",True,Almost perfect,"The phone works almost perfectly, the only issue is the battery life (it doesnt last long)",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Kelly Brown,5,"October 24, 2019",True,Great phone,Great phone ! Even though it’s used ! Battery does go down quick but charges fast,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Anabella,5,"November 6, 2019",True,Iphone 7 recibido en perfectas condiciones,"En perfectas condiciones, la batería se termina más rápido de lo normal, nada más",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Pablo,5,"September 17, 2019",True,Pablo,Todo súper bien el producto nítido como nuevo totalmente recomendable,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Cliente Amazon,1,"September 12, 2019",True,Nunca llego,Esperaba el teléfono para hacer un regalo de cumpleaños y no llego,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,jurangel M. Volcan,1,"June 4, 2019",True,Reclamoooo,Fue devuelto y aún no me contacta para pedir otro ó devolverme mi dinero,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,1,"May 23, 2019",True,Not impressed,Terrible phone died in 5 months worst purchase I’ve ever made,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Allyson Rounds,2,"December 14, 2019",True,"Good phone, until...",It wasn’t compatible with any WiFi and stopped working almost immediately.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,5,"December 23, 2019",True,Awesome phone,No dislikes on this phone I’ve had it for a couple months now n I love it,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Megan,5,"September 3, 2018",True,Happy Camper!,Great product! Great condition!,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Miranda Brock,1,"November 15, 2019",True,Dumbfounded,The finger print reader was the only thing that worked on this phone lol,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,dorrene barba,5,"December 6, 2019",True,Happy with phone,Present for my granddaughter.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Eugene Clark III,5,"December 14, 2019",True,Great Product,Everything properly works was kind of skeptical but very satisfied!!!,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Hubert Pearson,5,"December 22, 2019",True,Everything works great,I like everything about this phone,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Syed,5,"October 22, 2019",True,Good phone,It’s a good phone for someone who doesn’t like fancy phones,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Thomas H. Teran,3,"December 23, 2019",True,Whereis my refund?,Sent phone back on 12-5-2019,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,5,"July 13, 2019",True,Todo ok,Anda muy bien,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Makson Santos,5,"October 9, 2019",True,Perfect,It is pretty good! It looks like new!,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Yashi Sobers,1,"December 16, 2019",True,Fake,It’s Fake,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,3,"November 27, 2019",True,Vale la pena,Tenía algunos detalles en la carcasa,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,zan the man,5,"November 4, 2019",True,Super,"Liked very much, just didn’t work with my service",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Mitiana,5,"September 18, 2019",True,Very cute,Like it,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,mayflower,1,"November 16, 2018",True,when I buy something I would like for it to work,returned it because it would unlock,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Shazia,5,"December 10, 2019",True,Good,Good,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,jesus,5,"October 8, 2019",True,Bueno,Esta súper bien,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,regina dupree,5,"December 14, 2019",True,Great Buy!,Great phone! Came fast & Works like new!,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,essam,5,"August 12, 2019",True,Amazing,It’s like new,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,The boss,5,"October 25, 2019",True,Lol,Lol,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,1,"December 24, 2019",True,Disappointed,The charging port didn't work.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Pastor J.,4,"December 1, 2019",True,No problems at all,Perfect phone great price.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Ryan Thompson,1,"December 24, 2019",True,Battery life,Battery life is horrible,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Margarita Serrano,5,"November 16, 2019",True,Camera quality,Pleased with the product,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,ibijoke fadiya,5,"September 6, 2019",True,Awesome,No dislike,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Petra Williams,5,"October 22, 2019",True,Works as advertised,"Thank You , nice phone",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Rumell Ivery,1,"October 21, 2019",True,no good,no good,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Thomas Bonneau,5,"December 11, 2019",True,I have exactly what i wanted,The product is great,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Tameka P Campbell,5,"October 10, 2019",True,Great buy,School,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,serguei,5,"November 2, 2019",True,Na,Na,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Sofia Jacqueline,5,"October 4, 2019",True,Good product,Good product,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Dylan McCullough,5,"November 2, 2018",True,iPhone 7,There was nothing wrong with the iPhone it works like u would get brand new,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Sunny N,4,"November 3, 2019",True,Quality,Timeliness,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,neketa adkins,5,"December 16, 2019",True,Phone was nice,Its nice,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,james williams,5,"October 25, 2019",True,Awesome,Awesome,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,William R Lane,4,"November 11, 2019",True,A good value,Nothing,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Clemente Hart mazon Customer,5,"September 3, 2019",True,"Great buy, great iphone",Like my iphone!,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,5,"August 22, 2018",True,Que yegan rapido,Es muy bueno,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Noemy Cruz,5,"April 19, 2019",False,It works perfectly,"It's completely unlocked , it works perfectly,i ordered it with standard shipping and they delivered it two days before I expected!! 🤩",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,marlene guma,1,"November 27, 2019",False,Dont BUY!,Don't BUY!!! The iPhone didn't work and Amazon tried to help but close the feedback without resolving the issue. They made me contact Apple but is not helping.,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Jennifer L. True,1,"November 3, 2019",False,NOT AN UNLOCKED PHONE-FRAUD,PHONE IS NOT UNLOCKED. VERIZON PHONE.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Raquel,5,"May 18, 2019",False,Ahhh,This is the best phone I have ever had,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,V F,1,"June 29, 2019",True,Horrible cellphone,Horrible service. Don’t buy any cellphone from this seller. I received a cellphone that doesn’t look good and the camera doesn’t work and make weird sound. The only positive thing is that the cellphone arrived before it supposed to,8.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Carl T.,5,"October 2, 2018",True,Great !!,Bought this a few weeks ago. Looks great (like New) works great like it should . So far I'm very happy. Will update if problem occurs. So far so GOOD !!!.....Fast delivery.,3.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,leann,1,"February 6, 2019",True,Buyer beware,"We bought this product approximately five months ago. About a month after we got it, the calling didn’t work very well as you couldn’t hear with it. Now it doesn’t even work at all. The whole phone. Buyer beware",3.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Emily A. R.,5,"August 29, 2019",True,works great,"This was for my 12 yr old. We got it on time, put in the sim from his other phone and just had to call metro to get them to register the new phone. It has been a week and worked perfectly so far. it looked 100% brand new, not a single scratch on it.",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,krissy cookson,4,"August 14, 2018",True,They helped,Karen helped me out a lot thank you,4.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,5,"July 26, 2019",True,Nice Phone,"Phone came nicely packaged with a charger and screen protector. It was unlocked and so far so good. No issues with it. My son loves it, minus the fact he did not know he picked out the Rose Gold (looks Pink) but nothing a case can't cover, LOL",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Gagirl,5,"September 29, 2019",True,Fantastic bargain!!!!,"Everything on this phone works perfectly....just like brand new! No problems at all when setting it up initially, battery life is outstanding and it has accepted software updates quickly & efficiently. Great bargain! Also made me feel secure since it came with a 90 day warranty.",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Reviewer 1.0,5,"December 16, 2019",True,Good for teenagers!,My teenage son is appreciated it.,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,5,"September 29, 2019",True,HAPPY,"Excellent product, quick delivery",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,w.p.,5,"May 12, 2019",True,I'm never paying monthly payments for new phone again !,"My daughter's phone arrived quickly, upon inspection I couldn't find any dents or scratches almost perfect. I popped in my T mobile sim card and so far it's worked with out any issues. I recommend this seller .",1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Alex,5,"November 1, 2019",True,Perfecto,Venia perfecto,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Hector N,5,"July 8, 2019",True,Excellent phone.,It works excellent. Like new half the price!!!,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Gene S.,5,"November 26, 2019",True,get an Apple,"Worked great, migrated from older iPhone with NO PROBLEM. works great, sounds great, Updated to latest iOS no problem.",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Libier Gomez,4,"November 11, 2019",True,I would buy it again,Phone was for my daughter and she seems to LOVE it since I've heard no complaints. It's nice looking and I would buy it again,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Sabai,3,"August 25, 2019",True,It was overpriced,"Items looks good and works fine but it was overpriced, I returned it and bought another one from somewhere else.",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,change,5,"October 23, 2019",True,It's working in South Africa.,Thank you so much its working in South Africa its unlocked thank you seller very much.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Jalel Ben Hmida,5,"December 15, 2019",True,Like new!,Excellent phone like new with all accessories.,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Caleb,5,"October 16, 2018",True,Very pleased.,Works great,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
